Note,Commentaire
4.5," Il faut savoir se laisser porter par cette histoire. Les pisse-froids railleront la rencontre fortuite entre ce chanteur établi et une jeune femme de talent mais pourquoi bouder son plaisir quand Bradley Cooper nous donne à partager l'énergie de la scène et Lady Gaga, pardon, Ally, rien que pour nous! On se fiche de savoir si c'est de la grande musique ou non, le sujet est ailleurs, c'est une histoire d'amour qui se prend tout entière, avec ses moments solaires et ses moments triviaux. Je rejoins la rédaction du parisien quand ils disent que les scènes de concert donnent la chair de poule et que les visages sont particulièrement bien filmés. Ce film c'est de l'énergie pure, Bradley Cooper et Lady Gaga font une interprétation magistrale, rien que cela vaut le détour! "
2.5," Le point fort de ce film : Lady GagaLes points faibles : trop long et manquant d'intensité et de cohérence.Sans passer un mauvais moment, le temps est long, l'enchainement des situations n'est jamais surprenant.Au début du film, la relation naissante entre les deux chanteurs est touchante. Puis au bout d'une heure je me rends compte qu'il reste une heure vingt, je me suis demandée si je n'allais pas partir profiter du beau temps. Cette histoire d'amour ne restera pas dans ma mémoire elle n'est pas vraiment incarnée.Cependant, Lady Gaga s'avère être une très bonne actrice, et cela fait plaisir de la voir au naturel. Et quelle voix.Les personnages secondaires sont bien interprétés. Et à noter aussi un esprit plutôt bienveillant de a majorité des personnages, les bons sentiments qui chassent le cynisme cela fait du bien.Ce type de film n'est ni à conseiller ou à déconseiller selon moi, cela dépend de son état d'esprit et de ses goûts. Bradley Cooper s'en sort honorablement pour une première réalisation. "
5.0," Très beau film, scène finale très forte en émotion. Et quelle performance de Lady Gaga ! Une artiste complète. "
4.0," Le duo d'acteur Bradley Cooper et Lady Gaga, fonctionne très bien dans ce drame musicale grâce à une interprétation sublimée par une excellente bande originale. L'occasion pour Lady Gaga de démontrer toute l'étendu de son talent. On regrettera toutefois quelques longueurs dans la réalisation. "
3.5," Vu hier soir , in extremis, avant qu'il ne disparaisse du cinéma, la salve des films de Noël approchant... Avant toute chose il faut préciser que cette version de ""A star is born"" n'est pas moins que le remake, d'un remake, d'un remake (la toute première version de cette histoire était un film muet, c'est vous dire). Mais c'est en partant de la version (chantante et en technicolor) de 1954 avec Judy Garland que Bradley Cooper décide de faire ses premiers pas de réalisateur, et de s'effacer derrière l'écrin qu'il offre avec une vraie admiration à une Lady Gaga habitée. Autant vous le dire, pendant des années, je détestais Bradley Cooper, son faux sourire en coin artificiel, et je le trouvais vraiment très mauvais en tant qu'acteur. Et puis un jour j'ai vu ""Happiness Therapy"" et je n'en ai pas cru mes yeux, ce mec sait jouer, à condition qu'on lui donne de la matière.Comme dit le proverbe, on n'est jamais mieux servit que par soi-même, et c'est dans la chemise à carreaux de Jack, un célèbre chanteur de country barbu et alcoolique (et à peine cliché) qu'il débarque avec ses grosses santiags dans la vie d'Ally, humble inconnue qui peine à joindre les deux bouts et chante ""La vie en rose"" dans un club où elle a été adoptée par des drag queens. Le film débute comme une comédie romantique (un peu schéma ""Pretty Woman""), et c'est d'ailleurs la meilleure partie. On découvre un Bradley Cooper chanteur (assez sosie de Keith Urban, l'actuel mari de Nicole Kidman), et une Lady Gaga actrice, qui s'empare brillamment, et avec une sensibilité explosive de son rôle et de cette histoire d'amour atypique, à un point que clignote au-dessus de sa tête la nomination aux oscars. L'idylle est touchante, et on y croit d'autant plus que le film est ponctué de scènes qui font écho à d'autres anecdotes connues ou des destins tragiques. Jack est un peu un Amy Winehouse masculin, tombé sous le charme d'une chrysalide qui deviendra un papillon mi Taylor Swift- mi Lady Gaga. et c'est bien là où ça dérape. Dans la seconde partie du film, on ne sait plus très bien si on regarde un drame, un reboot de ""Bodyguard"" (Lady Gaga interprétant son Ally à la manière dont Whitney Houston interprétait Rachel) ou un biopic de Lady Gaga elle-même, tant une fois maquillée, teinturlurée et lâchée sur scène, il n'y a rien qui ne ressemble plus à Lady Gaga, que son personnage de Lady Gaga. Dans tous les cas, c'est bien elle qui déchire l'écran, explose la lumière et nous prend par les sentiments, aucun doute, à l'image comme derrière sa caméra, Cooper est en adoration pour elle. Le film aurait pu être vraiment excellent si on savait où on allait, et pour tout dire sans spoiler on ne sait pas, la fin tombe comme un cheveu sur le verre à whisky. Reste une formidable performance de la part de ses deux têtes d'affiche: oui Bradley Cooper est un bon acteur, et qui sait chanter avec ça, et oui Lady Gaga est une bonne actrice, et qui sait fabuleusement chanter avec ça, vous ne pourrez plus entendre ""Shallow"", le titre phare du film, sans verser votre petite larme.Après ça, je suis rentrée à l'hôtel, j'ai allumé la télé. C'était le fantôme de feu les NRJ Music Awards. Je suis arrivée pile au moment où chantait Kendji Girac. J'ai éteint la télé. "
5.0, Une fin des plus émouvantes du cinéma !Un film avec des oscars a en pleuvoir! Lady gaga et Bradley son juste incroyable de vérité! 
0.5," Médiocre ! Scénario inexistant, jeu d’acteurs plat, des longueurs et peu de véritables émotions. Dommage, le casting et la thématique du film semblaient plutôt prometteurs... mais tout reste en surface, on n’arrive pas à s’imprégner des personnages. Aucune profondeur :( "
4.0, C est une jolie romance enrobe de belles chansons ...j ai apprecie le jeux de Lady Gaga et Cooper....sans pour autant avoir ete transcender 
5.0, Sans aucun doute le meilleur film de l'année 2018 magnifiquement bien interprété et un scénario parfait. 
5.0," Quelle claque ! Passionée du 7 ème art depuis ma plus tendre enfance, je passe beaucoup de temps dans les salles obscures. Cela faisais longtemps que je n'avais pas ressentis une telle émotion en sortant d'une séance. Tout y est pour faire de ce film est chef - d'oeuvre Bradley Cooper signe ici son premier long métrage et on peut dire qu'il le reussi avec brio.Cependant pour ma part la plus grosse CLAQUE vient de l'interprétation majestueuse de Lady Gaga. Je naurais jamais pensé qu'elle puisse avoir autant de talents. Contrairement à ce que l'on peut lire parfois, son jeux est d'une très grande justesse et elle n'en fais pas des caisses comme beaucoup de comediens l'aurais fait pour essayer de toucher le public. Elle apparaît vraie, naturelle et sensible et c'est pour cela que son jeux fonctionne parfaitement. Le film est également extremement bien filmé...Beaucoup de jeux de lumières qui font briller le personnage d Ally et renvoie au spectateurs l image d'une seconde naissance..... De plus l'utilisation des gros plans ( bien que décrier ) permet vraiment de rentrer dans l'intimité des personnages. On est immersion, on se sent concerné et on traversse une avalanche d'émotions... Les passages musicaux vous embarquerons eux dans une autre dimensions. Cette voix ... Cette voix .... Lady Gaga est juste sublime elle vous fera dresser les poiles. ...  spoiler:   On sent vraiment qu'elle est torturé et hyper sensible ..... Bradley Cooper lui est excellent  spoiler:    quand on pense qu'il a appris à etre musicien pour le film c'est juste incroyable.Bref je pense que chacun doit se faire une opinion personnelle. Cependant je vous conseille vraiment de courir le voir au cinéma car il y a peu de chance que vous soyez déçu. Pour ma part après deux séances en VO bien sûre, je n'ai qu'une hâte cest de l'avoir en dvd. "
5.0, Que dire? Une Lady Gaga sans artifice pour interpréter un rôle aussi important et un Bradley Cooper épatant en acteur tant en réalisateur! Un pure chef d'oeuvre. Agréablement surpris!!! J'y retournerais le voir sans hésité! 
5.0," Un film qui surprend par sa forme : première réalisation pour Bradley Cooper et premier grand rôle pour Lady Gaga. Le film peut se venter de dénoter de toutes les autres grosses productions made in USA : pas de super héros, pas d'arme à feu, pas d'effets spéciaux... A star is born, surprend par sa beauté sans artifice. Concernant le fond du film, Bradley Cooper s'attaque à des thématiques universelles, l'amour, les épreuves humaines et l'addiction. L'alchimie entre Lady Gaga et Bradley Cooper est saisissante de réalité. Si la prestation de Bradley Cooper est magistrale, celle de Lady Gaga n'en ai pas moins époustouflante, nous lui découvrons la un véritable don d'actrice (même s'il faut avouer que ce rôle était parfaitement adapté à son personnage de chanteuse). La bande originale est très nourrie, très réussie. Si les talents de chanteuse de Lady Gaga n'était plus à démontrer, on découvre ici la voix d'un Bradley Cooper chanteur.. Bluffant. "
5.0," Film magnifique! J’y suis aller en trainant la patte, et très agréablement surpris. Certainement le plus beau film que j’ai vu cette année. Je me dis également que lady gaga devrait rester actrice pour le coup🤣 "
2.0," Déçue par le film, compte tenu de la critique... Je m'attendais à beaucoup mieux. Certaines, les chansons et les voix sont très belles, mais le film est d'une lenteur, d'un ennui... Les dialogues sont insipides, les scènes sont sans grand intérêt, à mon avis.Bref, je me suis ennuyée. "
4.0," j ai trouve ce film excellent,je ne connaissais que tres peu lady gaga,si ce n est a travers ses tenues excentriques, elle a une belle voix puissante ,elle joue tres juste dans ce film, elle est emouvante;c est un film profond qui nous permet de voir un peu l envers du decor de la vie des stars, et la destabilisation que cela peut provoquer!interessant!je conseille ce film... "
5.0, Formidable ! Mélange d’émotions durant tout le film... les chansons sont très belles. Un film à voir et revoir. 
4.5," on a vu ma fille et moi ce film en avant 1ere lors d'un festival et on s'est régalées, l'histoire réelle est captivante et les acteurs époustouflants ! une mention particulière à Gamblin qui avait déja collaboré avec le réalisateur Tavernier dans le film ""toutes nos forces"".bravo pour ce magnifique film que l'on est pas prêt d'oublier ! Allez le voir en famille ! "
5.0, Super film. J’ai adoré. Les acteurs sont époustouflant C’est un vrai plaisir de voir ce film et mérite un golden glode 
5.0," Lady Gaga joue très bien ! Les 2 acteurs principaux sont aux tops Je n ai pas vu le temps passé, romantique à souhait Beau film qui détend et nous fait rêvé Bien aimé 😉 "
5.0, Franchement je ne m'attendais pas à grand chose : résultats très très encourageants pour ce premier film de Bradley Cooper! La Bo est vraiment top (je '' écoute en boucle depuis) et lady gaga est vraiment impressionnante dans ce rôle au naturel !À voir et revoir ! 
2.0," Pas convaincu par lady gaga qui joue en réalité le même rôle qu elle a pu avoir dans sa propre vie, on savais déjà qu elle savait chanter! Lui, par contre très surprenant niveau chant et interprétation! Cependant film prévisible à souhait! Mitigé ! "
3.0," Encore un remake de A star is born. Romance sympathique, bonne interprétation de Braddley Cooper. Ascension très rapide d'une chanteuse dans les pas d'une star. "
5.0," Un film émouvant et passionnant, un Bradley Cooper au top et une Lady gaga époustouflante. Les chansons sont top, bravo à Bradley Cooper pour ça voix!!! Lady gaga, une vrai artiste, une chanteuse et une actrice d’exeption.La séance finale m’as couper le souffle ! Bravo pour ce merveilleux film �� "
5.0," Super film !!!Bradley Cooper est sublimissime... excellent acteur, chanteur et réalisateur. Et en plus il est beau !!!!!!!!!!!On découvre une Lady gaga naturelle, ça lui va vraiment bien, et elle chante magnifiquement bien. Avec en plus une super musique tout au long du film. Beaucoup d'émotion On a vraiment pas envie de sortir de la salle ...Allez y vous ne serez pas déçus. "
5.0," Film magnifique, très touchant. Une Lady Gaga très mise en valeur, bonne actrice. Une fin très inattendu pour ma part et très bien faite. Je le conseille vivement !! "
5.0," Le film est totalement incroybale est vous emporte dans l'univers musicale fabuleux d’alla (Lady Gaga) et Jackson Maine (Bradley Cooper) qui jouent leurs rôles à merveille. La presse du monde entier glorifie ce film et c'est entièrement mérité. Le jeux d'acteur est très bon, nous découvrons une Lady Gaga totalement unique, naturelle et incroyablement douée pour ce rôle qui lui va à merveille. Je recommande ce film à tout le monde, les chensons de la bande-son sont divines et vous transportent. À la fin de ma séance de cinéma tout le monde à applaudi, et c'est bien la première fois que je voit ça ! Lady Gaga mérite amplement sont Oscar, félicitation à l'équipe du film, et bravo pour toute cette promotion faite autour du film, spectaculaire ! "
5.0, Un chef-d'oeuvre! Un film que tout le monde devrait voir. La trame sonore est parfaite. Beaucoup d'émotion. 
5.0," A mon age je pourrais être plus ""gaga"" que Gaga mais celle là elle m'a scotché elle est énorme comme actrice et Cooper et dans la même ligne. Ce film fait penser au documentaire sur Amy Winehouse on oublie que c'est du cinéma j'ai adoré ...... "
1.5," Un 3 ème remake complètement inutile , qui n'a d’intérêt que pour découvrir Lady Gaga sans maquillage.Elle ne peut pas montrer ses talents d'actrice,vu le peu de consistance des scènes qu'elle a à jouer avec Bradley Cooper.Leur rencontre est beaucoup trop rapide , ainsi que la facilité avec laquelle elle gravit les échelons de la célébrité pendant que lui s'enfonce.Rien n'est fouillé dans ce récit linéaire et on se lasse de voir Bradley Cooper tituber et se droguer à tout bout de champ.Il n'y a que les moments musicaux qui tiennent éveillé le spectateur.Mais là encore c'est une déception car aucune mélodie ne sort du lot heureusement qu'il reste ""Pretty Woman ""... "
5.0," Le film est magique, l'alchimie entre les deux acteurs est puissante et se transmet. Une histoire simple, mais pas moins fantastique. Lady gaga est nous étonne dans ce film, de par sa voix et son jeu d'acteur. En bref un super film avec des chansons exceptionnel. "
5.0," J'ai découvert dans ce film une toute autre Lady Gaga que je ne soupçonnais en aucun cas. Bradley Cooper comme à son habitude joue merveilleusement bien, avec sincérité et humanité. La façon de filmer est très touchante, notamment dans les plans intimistes qui captent les personnages uniquement à travers leurs regards. Très beau film sur la musique et ses coulisses, s'inscrit dans la lignée des films comme Wiplash ou encore Lalaland selon moi, même si les formats diffèrent. À voir et à revoir ! "
2.0," Film très lent et ambiance « sale »... je trouve que ce film ne fait pas rêver...hormis la voix de Lady Gaga qui est excellente , le reste est vraiment pas terrible. La lenteur du film et l’attitude du personnage de Bradley Cooper est insupportable...à se demander comment elle peut tomber amoureuse de lui...Ça ne vend pas du rêve. Voyez ce film plus pour un drame basé sur la drogue et l’alcool plutôt qu’un film romantique.Dommage... "
4.5," Pour son premier film en tant que réalisateur, Bradley Cooper n'a pas pris beaucoup de risque avec une histoire qui a déjà fait ses preuves (quatrième version ici) et toujours avec succès. Ce A star is born 2018 est fait classiquement et sans surprise. La mise en scène est solide mais pas innovante, le scénario est cousu de film blanc et flotte un peu pendant un bon tiers au milieu du film mais, contre toute attente, cela fonctionne parfaitement. J'ai adhéré à fond dès les premières minutes. On attendait de la romance, on a eu de la romance. On attendait de l'émotion, on a eu de l'émotion. On reste à la limite du dégoulinant et de l'eau de rose mais on y tombe jamais (vraiment). L'ensemble est bien aidé par l'interprétation formidable des deux acteurs. Si Bradley Cooper n'a plus rien à prouver (il est impeccable), pour son premier grand rôle Lady Gaga est une véritable révélation, une vraie surprise (en fait pas vraiment, elle était géniale dans American Horror Story : Hotel). Sans maquillage et dans un répertoire assez éloigné du sien, elle explose littéralement à l'écran. Tout cela va faire beaucoup pleurer dans les chaumières américaines et ailleurs, et sans doute aussi les votants aux Oscar. Bref, une vraie romance, tout autant qu'une belle chronique sur la célébrité et l'envers du décor, comme on en voit plus beaucoup, faite avec beaucoup de cœur, de sincérité et de bons sentiments. Un très joli moment. "
4.0," Bon ben Lady Gaga repartira cette année avec l’Oscar de la meilleure actrice. Sans aucun doute. Le début et la fin sont magistrales, avec au milieu quelques menues scories qui n’enlèvent rien à la performance des acteurs, tous les 2 incroyables. "
5.0," Ce film est magnifique, passant de la joie à la tristesse, il nous emporte dans sa love story musicale. Le duo entre Bradley Cooper et Lady Gaga fonctionne à merveille grâce à leur grande performance !! Et puis la magnifique voix de Lady Gaga nous donne des frissons !! Mais, au delà de sa performance vocale, il y a son jeu d'acteur qui est incroyable ! Et les musiques du film sont superbes. Bref, ceux sont 2h où on est conquis ! Et à noter que c'est top de voir Lady Gaga au naturel, car c'est peu le cas, et je la trouve bien mieux ainsi qu'avec ses tenues extravagantes . "
5.0," un film qui va être sûrement couronné d’oscars. lady gaga est bluffante ! sa voix est magique. quel talent. bravo aussi à bradley cooper qui est parfait dans son rôle, dans la direction et la réalisation de son film "
4.0," Superbe allégorie de la mort de la musique country/rock/blues enracinée au détriment de l’électro-pop préfabriquée. Bradley Cooper maîtrise son sujet sur le plan narratif et visuel. On notera l’autocritique de Lady Gaga sur son évolution musicale. Les musiques du film sont principalement l’œuvre du fils de Willie Nelson, on comprend mieux pourquoi ce film respire la musique américaine dans toute son authenticité. "
5.0," au plus je le vois au plus j'aime ce film (je l'ai vu 4 fois) ...le plus que parfait !La belle histoire d'amour sur fond musical et quelle musique ! et ce couple d'acteurs improbables ... ; Un Bradley Cooper comme on l'a jamais vu ni entendu ! sa voix déchire la toile ! ""mais qu'est ce qu'elle a ta gueule"" ! toi tu plonges mais nous on se noie dans le bleu de tes yeux !Une Lady à devenir Gaga comme elle est belle ! sa voix nous envoûte et nous transperce ! pour moi le meilleur film que j'ai vu cette année ... il laissera des traces !Bravo aux acteurs magnifiques et à toute l'équipe du film pour le bonheur et l'émotion qu'il nous ont apportés. "
4.5," Comment en n'étant ni fan de Lady Gaga (qu'on découvre en excellente actrice) ni de Bradley Cooper (qui nous montre une interprétation hallucinante de sensibilité...tout en étant réalisateur!) j'ai pu être aussi touché par ce film?Les émotions provoquées par cette relation d'une incroyable alchimie sont assez rare, le tout dans une histoire qui raconte une histoire complète très bien structurée.Mon seul regret : être sorti du film sur la dernière chanson que je ne trouve pas au niveau sinon on avait le (rare) 5/5. "
5.0, Un film bouleversant et magnifique !Lady Gaga et Bradley Cooper sont exceptionnels et très touchants.L’amour de la musique est le maître mot de ce film et ce remake est une pure réussite.La musique est quasi permanente et les acteurs principaux ont des voix particulièrement captivantes.A voir absolument !! 
3.0, Film sympa mais sans grande surprise ou émotion. Bande originale à découvrir. Bravo à lady gaga pour le rôle c’est une très bonne actrice 
3.5," Quel bonheur de découvrir une Lady Gaga non grimée, cela lui va tellement mieux... Pour sa première réalisation longue, Bradley Cooper s'en sort bien grâce à une esthétique soignée (jeux de lumières, de couleurs, composition des décors...) et une histoire réaliste. L'intrigue de la star en pleine déchéance n'est pas nouvelle, et parfois le film nous rappelle quelques succès précédents comme Walk The Line ou encore La La Land (dans une moindre mesure). Mais les chansons sont souvent entraînantes (celles du début pour ma part, car, n'appréciant pas la musicologie de Lady Gaga, la suite de chansons ""Ally"" m'a rappelé les chansons de la star que j'évite d'ordinaire), mais les duos dans le style pop folk sont très agréables à écouter. Bradley Cooper offre un jeu plus mature que d'habitude, et encore une fois : quel plaisir de découvrir la Lady sans ses apparats, le naturel lui va à ravir. Les émotions sont bien présentes, plusieurs spectateurs se sont frottés les yeux en fin de séance, même si subjectivement cela ne m'a rien fait (""trop de violons tue l'émotion""). D'ailleurs, on sent bien que le film est purement mainstream (pour plaire au plus grand nombre) : dialogues formatés, fin prévisible et seulement là pour faire pleurer dans les chaumières... Pour ma part, je préfère mille fois Walk The Line, mais on ne boude pas la beauté du film ni les quelques chansons sympathiques, et encore un bravo pour la première de Cooper en réalisateur qui est mieux que correcte. Purement mainstream, mais agréable pour qui aime les drames musicaux bien interprétés. "
5.0, Magnifique ! Certainement un des meilleurs films que j’ai vu cette année. Bradley Cooper et lady gaga sont époustouflants de vérité tant comme acteurs que chanteurs. Un grand moment de cinéma 
5.0," Un premier grand Film pour Bradley Cooper qui se révèle être aussi un bon chanteur. Lady Gaga excele dans ron rôle de Ally. La complicite du duo est saisissante. Film prenant, emouvant, drôle et triste. "
5.0," J’ai eu la chance d’assister à l’avant première et c’est un film exceptionnel ! Je le conseille vraiment car il touche tout le public, une belle histoire émouvante et une Lady Gaga comme on ne l’a jamais vue! Magnifique réalisation par Bradley Cooper "
5.0," Géniallissime. C'est simple, je vais retourner le revoir !!! O-Bli-Gé.!!Tout ce que j'aime. Un mélo, j'ai même versé ma p'tite larme. beau, tripant, triste, scénario, musique, rythme, tout y est bon. Bradley Cooper fait un vrai jeu de rôle en chanteur (presque) fini et alcollo; Immense!! Et que dire de Lady GAGA artiste qui en temps normal ne m'intérresse pas du tout en tant que chanteuse -c'est plus de la génération de mes gamins- mais qui dans le rôle, dans ce rôle , qui plus est au naturel, est tout simplement méconnaissable et fantastique.Elle m'a bleuffée Oui oui, moi, 48 balais, allé jusqu'à apprécié, aimé, adulé Lady Gaga. Dingue. Et puis ces musiques que l'on aurait pu croire trop typées country. Et ben non, balade, pop. Que du bon. Par contre même si pour moi un bon film d'avoir une fin triste et obligatoirement me faire pleurer- j'assume- pourquoi Bradley meurt-il à chacun de ses grands rôles (American sniper....)??? Un des rares films à m'avoir fait ça est ""intouchables"" (et peut-être dans un bien bien bien bien moindre degré ""Titanic"".) Je p&ass la BO en boucle et vais, fait extrêment rare, me ruer sur le marchandasing (dvd, Cd et autres...) Je vous le recommande . Bon moment garantie...............et p'tite larme aussi. "
5.0, Mon dieu quel film incroyable !Les acteurs les musiques et l´histoire’ un sans fautes ! Vivement la sortie en dvd et la bande originale ! 
3.5," Ce premier film réalisé par Bradley Cooper et sorti tout récemment n'est pas mal du tout mais je m'attendais à plus. C'est le troisième remake de ""Une étoile est née"" de 1937 mais n'ayant vu aucun des trois précédents, je ne pourrais donc pas en parler ni les comparer. C'est l'histoire d'une chanteuse de bar un peu pommée qui croise la route d'une star qui va l'aider à monter dans le monde de la musique. Bon, honnêtement, ce n'est pas franchement le synopsis qui m'attirait car le sujet ne m'intéresse pas plus que ça mais c'est la présence de Lady Gaga (que j'étais très curieux de voir au cinéma au premier plan) et le fait que tout le monde acclame ce film qui m'a donné envie d'aller le voir. Et c'est sûrement un peu pour cela que le film m'a un peu déçu quelque part car avec les excellentes critiques qu'il a, je m'attendais à quelque chose d’exceptionnel (je n'avais ni regardé de bande annonce ni teasers ni rien) et finalement, je me suis retrouvé devant une histoire assez lambda en fait. Alors, je vais sûrement aller à contre courant de l'opinion générale mais je n'ai effectivement pas trouvé ce film exceptionnel, c'est même plutôt lambda et déjà vu sauf qu'on a ici Bradley Cooper et Lady Gaga qui font évidemment vendre plus de places (même si je n'ai évidemment rien contre eux). Le sujet est certes intéressant, on découvre un petit peu les dessous du show business, des artistes drogués etc. mais en dehors de ça, il n'y a finalement pas grand chose. Alors oui, les chansons sont très belles etc. mais si on enlève tout ça, il ne reste plus grand chose niveau narration. On a même l'impression que, quelques fois, le film ne sait plus trop où aller, on a pleins d'éléments sur les personnages mais qui ne sont jamais vraiment développés à fond, ce qui est assez dommage. La fin est quant à elle plutôt attendue et encore une fois, contrairement à ce qui a beaucoup été dit, je n'ai pas trouvé le film spécialement émouvant, cela a même été pour moi l'effet inverse, c'est à dire que j'ai trouvé que ça faisait souvent trop larmoyant, ce qui est bien dommage. Pour ce qui est de la réalisation, elle est bonne mais pas non plus exceptionnelle, plutôt lambda, à l'image du scénario en fait et je trouve même que le réalisateur insiste un peu trop sur les gros plans. Du côté des acteurs, nous avons de très belles performances au niveau de Bradley Cooper et de Lady Gaga et il en est de même pour les seconds rôles. ""A Star Is Born"" est donc un film plutôt sympathique mais qui n'est pas si excellent qu'on le dit. "
5.0," Véritable chef d'oeuvre !L'émotion nous transporte tout le long du film avec un Bradley Cooper qui nous transmet son fardeau avec intensité dans le rôle d'un artiste légèrement simplet et une lady Gaga qui déborde tellement de talent qu'elle en éclabousse l'écran.Qui plus est, la musique tout le long du fim vient ajouter une énergie qui nous plonge dans l'univers de la célébrité !Pour finir, la dernière scène dégage tant de sentiments que cela vous laisse bouche bée sur votre siège...Vous ne pouvez pas être déçu ! "
5.0," Je conseille 1000 fois ce film réalisé et interpréter par Bradley Cooper lui même. Lady Gaga est terriblement naturelle en donnant l'impression que ce rôle était fait sur mesure. Le BO sublime encore plus le film, quelles voies. "
5.0," Tres émouvant. Une belle histoire. Je suis allée voir ce film sans grande attente, j ai été agréablement surprise. De très bon sons de guitare. À allez voir, vous ne verrez pas le temps passé. "
3.5," Ceux qui disent que ce film est une merveille, un chef d'oeuvre, exagèrent vraiment.Et ceux qui disent que ce film est une nullité ou mauvais, exagèrent encore plus.Non ce film est juste bien, agréable, sympathique et émouvant.Il n'est absolument pas un chef d'oeuvre ni une nullité. "
3.5," Très bien pour la première partie, moyen pour la seconde. La rencontre de la star Jackson Maine et de la chanteuse de cabaret Ally est un grand moment de cinéma. Lady Gaga est époustouflante de réalisme et leur premier duo sur scène fait dresser les poils. La décadence de l’un confrontée au succès de l’autre révèle ici ce que le cinéma américain sait faire de mieux. Dommage que la seconde moitié du film sombre un peu dans un mélodrame plus convenu, celui d’un amour qui se débat dans les cauchemars de l’alcool et de la drogue. Bizarrement le film y perd de son intensité et s’égare même parfois dans une caricature artificielle de la descente aux enfers, notamment dans la scène  spoiler:  des Grammy awards . Mais le film reste pour moi un des meilleurs de ce début d’automne 2018, où la foire aux navets est très fournie. "
5.0, Film exceptionnel qui transmet toutes les émotions.Magnifique et bande son géniale!J’irai même le revoir. 
3.5," Quelques longueurs mais un film touchant, des chansons certes écrites pour le film mais qui font sens. Une Gaga transcendée et un Cooper vrai. Un couple sans fioritures. En somme, un bon moment "
5.0," Autant le dire tout de suite, j'ai été profondément conquis par « A star is born ». La réalisation signée Bradley Cooper est géniale et souffre juste de quelques baisses de rythme sans réelles conséquences pour le film. Le scénario nous embarque au cœur d'une histoire d'amour destructrice entre une Star du rock et sa jeune protégée qu'il tente de « lancer » dans le métier. Les dérives inhérentes à la célébrité y sont particulièrement bien décrites et le climat délétère qui empoisonne la vie de ce jeune couple est parfaitement rendu. Il faut dire que les personnages principaux sont interprétés avec une classe folle par Bradley Cooper himself et la surprenante Lady Gaga. Cette chanteuse, habituellement sulfureuse, délivre ici une prestation toute en douceur qui lui fait littéralement « crever l'écran » et révèle une indiscutable beauté intérieure. Enfin, il faut absolument signaler la bande originale de « dingue » qui sert de trame à l'ensemble. Les morceaux interprétés par Bradley Cooper, Lady Gaga ou par les deux à la fois, s’enchaînent avec une cohérence et un talent qui laissent pantois (j'en ai encore la chair de poule). Le résultat est particulièrement excitant et frôle de très près la perfection totale. J'applaudis des deux mains et je cours acheter le CD de la BO. "
1.5," Long, ennuyant mais pas trop mal joué (surtout lady gaga). Il y a un vrai problème de rythme, le traitement de la maladie n'est pas assez profond, on n'est pas touché comme il le faudrait par cette histoire. Bref: je suis resté totalement indifférent à ce film. "
1.5," Film long, prévisible de bout en bout, très américain avec une musique folk peu passionnante, je me suis souvent ennuyé lors de sa projection et j'ai trouvé que les acteurs en faisaient des tonnes ! Je ne l'ai pas vu en VO, cela n'a rien arrangé. Seules certaines prestations de Lady Gaga m'ont touché et évitent au film d'être un sombre navet... "
4.5," Le début est fantastique, immersif, on entre sur scène parmi les musiciens entre les 2 guitares électriques, près du chanteur rock folk aux yeux bleu liquide joué par Bradley Cooper, très crédible. J’en ai eu des frissons.Puis l’histoire d’amour commence, elle finira en tragédie. J’ai adoré, jusqu’à la fin, j’ai pleuré, plongée dans un bain musical réjouissant. "
5.0, Magnifique ! Je suis sortie bouleversée de la séance ! Un jeu d’acteur fabuleux de la part de Lady Gaga et Bradley Cooper. Quel film !! 
2.0," Mélodrame à la frontière entre le fantasme et le biopic. Complaisant, prévisible, pénible. Les personnages sont caricaturaux, mais les acteurs parviennent à tirer leur épingle du jeu. La musique est plutôt décevante, hormis un morceau ou deux. "
3.0, Première partie top. Après pas mal de longueurs. les parties concerts et duo sont les meilleurs moments du film. 
5.0," D'abord la musique... Les voix... Mes poils ce sont érigés... Ma peau c'est hérissée..à base de larmes roses... Oui , sans doute un film lisse pour certain... moi j'y puise de l énergie du partage de l admiration de l'émotion...interpretation au diapason... Les faits... L'effet... À voir... À écouter..Marine "
5.0," Film très émouvant, les musiques chantées sont très belles, l'histoire est profonde et captivante.J'ai adoré ! "
4.5," Il y a, dans A Star Is Born, un petit côté réunion de famille, comme si l'on était invité par des gens que l'on connaissait mais que l'on n'avait jamais fait attention à comment ils vivaient au quotidien et qu'on les découvrait enfin intimement... Bradley et Stéphanie nous procurent des émotions familières, sans pour autant redécouvrir leur voix ni leur talent, mais en les exposant d'une manière différente, reprenant même un rôle qui retrace surement leur propre vécu, de leur début, de leur proche, du showbizz en général... Le résultat en est même étonnant, même si l'on pêche sur certains passages trop famous et pop d'Ally ou même si on s'étale un peu trop longtemps sur le sujet de l'alcoolisme et du ""je replonge encore"" dans une boucle qui parait éternelle. Tout cela pour dire que la réalisation intimiste, les musiques, leurs prestations, l'évolution des personnages, sont justes et parfaitement travaillés, le format 2h30 peut-être un peu moins indispensables. Le résultat est grandiose. L'oscar se situe quelque part par là, mais cela se jouera à des détails avec Bohemian Rapsody ou autres ! A voir, bien sur ! "
5.0," Bourré d'émotions !! j'ai pleuré un grand nombre de fois pendant la séance , et une lady gaga devenu First Lady , un jeu d'actrice incroyable "
